mRNA_ID	Length
Pavir.9NG369700.1.v5.1	1507
Pavir.9NG369900.2.v5.1	1905
Pavir.9NG369914.1.v5.1	462
Pavir.9NG370100.3.v5.1	2752
Pavir.9NG370400.1.v5.1	1795
Pavir.9NG370414.1.v5.1	555
Pavir.9NG370428.1.v5.1	939
Pavir.9NG370500.2.v5.1	2013
Pavir.9NG370600.1.v5.1	1195
Pavir.9NG370900.9.v5.1	3422
Pavir.9NG370914.1.v5.1	2369
Pavir.9NG370928.1.v5.1	478
Pavir.9NG371400.2.v5.1	1057
Pavir.9NG371414.1.v5.1	742
Pavir.9NG371428.1.v5.1	1380
Pavir.9NG371442.1.v5.1	819
Pavir.9NG371456.4.v5.1	4545
Pavir.9NG371900.2.v5.1	2193
Pavir.9NG372100.2.v5.1	4658
Pavir.9NG372200.1.v5.1	1267
Pavir.9NG372214.1.v5.1	4253
Pavir.9NG372400.1.v5.1	990
Pavir.9NG372600.1.v5.1	516
Pavir.9NG372700.1.v5.1	3255
Pavir.9NG372800.1.v5.1	1545
Pavir.9NG373000.1.v5.1	2430
Pavir.9NG373200.2.v5.1	324
Pavir.9NG373500.2.v5.1	900
Pavir.9NG373514.1.v5.1	1061
Pavir.9NG373528.1.v5.1	525
Pavir.9NG373542.1.v5.1	339
Pavir.9NG373600.1.v5.1	698
Pavir.9NG373614.1.v5.1	789
Pavir.9NG373800.1.v5.1	2391
Pavir.9NG373814.1.v5.1	265
Pavir.9NG374300.2.v5.1	1034
Pavir.9NG374314.2.v5.1	1578
Pavir.9NG374328.1.v5.1	1463
Pavir.9NG374342.1.v5.1	495
Pavir.9NG374356.1.v5.1	1341
Pavir.9NG374500.2.v5.1	1665
Pavir.9NG374800.1.v5.1	1340
Pavir.9NG374814.2.v5.1	1086
Pavir.9NG374828.2.v5.1	1406
Pavir.9NG375000.1.v5.1	1437
Pavir.9NG375014.1.v5.1	318
Pavir.9NG375300.2.v5.1	777
Pavir.9NG375400.4.v5.1	1316
Pavir.9NG375500.1.v5.1	405
Pavir.9NG375514.2.v5.1	1804
Pavir.9NG375528.4.v5.1	2855
Pavir.9NG375542.1.v5.1	579
Pavir.9NG375800.2.v5.1	423
Pavir.9NG375900.2.v5.1	2386
Pavir.9NG376200.2.v5.1	1650
Pavir.9NG376214.1.v5.1	2649
Pavir.9NG376600.4.v5.1	1747
Pavir.9NG376614.1.v5.1	860
Pavir.9NG376628.1.v5.1	114
Pavir.9NG376642.1.v5.1	957
Pavir.9NG376800.2.v5.1	1312
Pavir.9NG376900.2.v5.1	1741
Pavir.9NG377000.7.v5.1	3318
Pavir.9NG377100.6.v5.1	3173
Pavir.9NG377200.2.v5.1	7416
Pavir.9NG377300.2.v5.1	929
Pavir.9NG377600.1.v5.1	1561
Pavir.9NG377614.1.v5.1	483
Pavir.9NG377700.1.v5.1	1189
Pavir.9NG377800.2.v5.1	2068
Pavir.9NG378000.1.v5.1	3084
Pavir.9NG378014.1.v5.1	468
Pavir.9NG378200.2.v5.1	867
Pavir.9NG378214.1.v5.1	438
Pavir.9NG378300.1.v5.1	3592
Pavir.9NG378500.1.v5.1	504
Pavir.9NG378600.1.v5.1	1565
Pavir.9NG380000.2.v5.1	279
Pavir.9NG380014.1.v5.1	2377
Pavir.9NG380100.1.v5.1	1924
Pavir.9NG380200.1.v5.1	369
Pavir.9NG380300.16.v5.1	2539
Pavir.9NG380400.1.v5.1	2357
Pavir.9NG380500.2.v5.1	2256
Pavir.9NG380900.9.v5.1	3426
Pavir.9NG380914.1.v5.1	333
Pavir.9NG380928.1.v5.1	666
Pavir.9NG381100.1.v5.1	1077
Pavir.9NG381200.4.v5.1	309
Pavir.9NG381214.1.v5.1	918
Pavir.9NG381600.1.v5.1	2990
Pavir.9NG381614.1.v5.1	846
Pavir.9NG381628.1.v5.1	105
Pavir.9NG381642.1.v5.1	804
Pavir.9NG381656.1.v5.1	564
Pavir.9NG381670.1.v5.1	925
Pavir.9NG381900.2.v5.1	2453
Pavir.9NG381973.1.v5.1	1259
Pavir.9NG382000.2.v5.1	1675
Pavir.9NG382046.3.v5.1	2754
Pavir.9NG382073.1.v5.1	407
Pavir.9NG382100.5.v5.1	4507
Pavir.9NG382119.3.v5.1	1094
Pavir.9NG382146.1.v5.1	175
Pavir.9NG382173.1.v5.1	1492
Pavir.9NG382200.8.v5.1	2824
Pavir.9NG382273.1.v5.1	339
Pavir.9NG382500.1.v5.1	1474
Pavir.9NG382600.1.v5.1	549
Pavir.9NG382800.1.v5.1	1506
Pavir.9NG382900.1.v5.1	1837
Pavir.9NG383200.2.v5.1	4638
Pavir.9NG383214.1.v5.1	2531
Pavir.9NG383700.1.v5.1	613
Pavir.9NG384100.4.v5.1	1301
Pavir.9NG384200.1.v5.1	1067
Pavir.9NG384300.1.v5.1	1479
Pavir.9NG384500.2.v5.1	954
Pavir.9NG384573.1.v5.1	1068
Pavir.9NG384600.2.v5.1	2677
Pavir.9NG384800.1.v5.1	1197
Pavir.9NG384900.2.v5.1	264
Pavir.9NG385100.2.v5.1	2886
Pavir.9NG385200.1.v5.1	2395
Pavir.9NG385273.1.v5.1	300
Pavir.9NG385500.1.v5.1	3865
Pavir.9NG385573.1.v5.1	570
Pavir.9NG385646.1.v5.1	1014
Pavir.9NG385700.4.v5.1	3058
Pavir.9NG385900.2.v5.1	306
Pavir.9NG385973.1.v5.1	396
Pavir.9NG386046.1.v5.1	886
Pavir.9NG386500.5.v5.1	3017
Pavir.9NG386573.1.v5.1	456
Pavir.9NG386646.1.v5.1	1639
Pavir.9NG386719.1.v5.1	607
Pavir.9NG386900.1.v5.1	588
Pavir.9NG386914.2.v5.1	618
Pavir.9NG387000.7.v5.1	3212
Pavir.9NG387014.1.v5.1	695
Pavir.9NG387200.5.v5.1	1366
Pavir.9NG387214.1.v5.1	381
Pavir.9NG387300.1.v5.1	1240
Pavir.9NG387314.1.v5.1	833
Pavir.9NG387328.1.v5.1	372
Pavir.9NG387500.1.v5.1	1065
Pavir.9NG387514.1.v5.1	336
Pavir.9NG387528.2.v5.1	3686
Pavir.9NG387542.1.v5.1	360
Pavir.9NG387700.3.v5.1	2544
Pavir.9NG387773.1.v5.1	1869
Pavir.9NG387846.1.v5.1	264
Pavir.9NG387919.1.v5.1	1183
Pavir.9NG387992.1.v5.1	1970
Pavir.9NG388065.11.v5.1	3111
Pavir.9NG388400.1.v5.1	1370
Pavir.9NG388473.1.v5.1	1391
Pavir.9NG388546.5.v5.1	1422
Pavir.9NG388700.3.v5.1	1284
Pavir.9NG388773.4.v5.1	1786
Pavir.9NG388900.1.v5.1	303
Pavir.9NG388973.1.v5.1	1711
Pavir.9NG389000.2.v5.1	3711
Pavir.9NG389100.2.v5.1	726
Pavir.9NG389173.1.v5.1	612
Pavir.9NG389246.1.v5.1	396
Pavir.9NG389300.1.v5.1	507
Pavir.9NG389373.1.v5.1	1056
Pavir.9NG389446.1.v5.1	555
Pavir.9NG389500.4.v5.1	928
Pavir.9NG389573.1.v5.1	717
Pavir.9NG389646.1.v5.1	306
Pavir.9NG389700.1.v5.1	1051
Pavir.9NG389719.1.v5.1	1148
Pavir.9NG389773.1.v5.1	685
Pavir.9NG389800.1.v5.1	1772
Pavir.9NG389846.1.v5.1	400
Pavir.9NG389873.1.v5.1	396
Pavir.9NG389900.1.v5.1	1382
Pavir.9NG390000.6.v5.1	4039
Pavir.9NG390100.1.v5.1	1284
Pavir.9NG390200.2.v5.1	1382
Pavir.9NG390273.1.v5.1	1809
Pavir.9NG390300.1.v5.1	856
Pavir.9NG390400.2.v5.1	969
Pavir.9NG390500.2.v5.1	1482
Pavir.9NG390600.1.v5.1	3662
Pavir.9NG390700.1.v5.1	1419
Pavir.9NG390800.2.v5.1	719
Pavir.9NG390873.1.v5.1	1062
Pavir.9NG390946.1.v5.1	390
Pavir.9NG391000.2.v5.1	1782
Pavir.9NG391019.1.v5.1	1152
Pavir.9NG391100.1.v5.1	825
Pavir.9NG391200.1.v5.1	1595
Pavir.9NG397700.1.v5.1	1349
Pavir.9NG397800.1.v5.1	1869
Pavir.9NG398500.1.v5.1	1128
Pavir.9NG398600.5.v5.1	1515
Pavir.9NG398700.4.v5.1	1295
Pavir.9NG398714.1.v5.1	483
Pavir.9NG398900.3.v5.1	3884
Pavir.9NG399000.1.v5.1	1754
Pavir.9NG399600.2.v5.1	1663
Pavir.9NG399614.1.v5.1	1244
Pavir.9NG399628.1.v5.1	806
Pavir.9NG399642.1.v5.1	540
Pavir.9NG399700.3.v5.1	1730
Pavir.9NG400600.1.v5.1	875
Pavir.9NG400614.1.v5.1	1002
Pavir.9NG400800.2.v5.1	696
Pavir.9NG400814.1.v5.1	702
Pavir.9NG400828.1.v5.1	264
Pavir.9NG401000.1.v5.1	2019
Pavir.9NG401014.1.v5.1	234
Pavir.9NG401028.1.v5.1	1005
Pavir.9NG401100.1.v5.1	5992
Pavir.9NG401200.1.v5.1	1994
Pavir.9NG401214.1.v5.1	867
Pavir.9NG401228.1.v5.1	417
Pavir.9NG401300.5.v5.1	3219
Pavir.9NG401400.1.v5.1	1362
Pavir.9NG401500.1.v5.1	366
Pavir.9NG401600.1.v5.1	7740
Pavir.9NG401614.1.v5.1	948
Pavir.9NG401628.1.v5.1	2061
Pavir.9NG401900.7.v5.1	5216
Pavir.9NG402000.2.v5.1	456
Pavir.9NG402100.1.v5.1	1572
Pavir.9NG402200.1.v5.1	2098
Pavir.9NG402214.1.v5.1	886
Pavir.9NG402228.1.v5.1	949
Pavir.9NG402242.1.v5.1	273
Pavir.9NG402700.4.v5.1	2802
Pavir.9NG402800.2.v5.1	1618
Pavir.9NG402814.1.v5.1	534
Pavir.9NG402900.1.v5.1	443
Pavir.9NG403000.1.v5.1	1959
Pavir.9NG403100.1.v5.1	2213
Pavir.9NG403114.1.v5.1	813
Pavir.9NG403400.4.v5.1	1399
Pavir.9NG403500.6.v5.1	3946
Pavir.9NG403514.1.v5.1	1980
Pavir.9NG403600.1.v5.1	1812
Pavir.9NG403700.9.v5.1	4733
Pavir.9NG403800.1.v5.1	2335
Pavir.9NG403814.1.v5.1	729
Pavir.9NG403828.1.v5.1	213
Pavir.9NG403842.1.v5.1	225
Pavir.9NG403900.1.v5.1	957
Pavir.9NG403914.1.v5.1	327
Pavir.9NG403928.1.v5.1	1209
Pavir.9NG403942.1.v5.1	1908
Pavir.9NG404000.2.v5.1	567
Pavir.9NG404014.1.v5.1	1338
Pavir.9NG404200.1.v5.1	447
Pavir.9NG404214.1.v5.1	375
Pavir.9NG404228.1.v5.1	700
Pavir.9NG404300.2.v5.1	2917
Pavir.9NG404500.2.v5.1	958
Pavir.9NG404514.1.v5.1	468
Pavir.9NG404600.1.v5.1	834
Pavir.9NG404614.1.v5.1	764
Pavir.9NG404628.1.v5.1	2230
Pavir.9NG404800.1.v5.1	1112
Pavir.9NG404814.1.v5.1	1748
Pavir.9NG404828.1.v5.1	1714
Pavir.9NG404842.1.v5.1	3655
Pavir.9NG404856.1.v5.1	384
Pavir.9NG404870.2.v5.1	982
Pavir.9NG404884.1.v5.1	2901
Pavir.9NG404898.1.v5.1	1213
Pavir.9NG405000.3.v5.1	1568
Pavir.9NG405100.1.v5.1	363
Pavir.9NG405400.1.v5.1	3878
Pavir.9NG405414.1.v5.1	565
Pavir.9NG405500.1.v5.1	1334
Pavir.9NG405600.1.v5.1	690
Pavir.9NG405800.3.v5.1	1456
Pavir.9NG405814.1.v5.1	2069
Pavir.9NG406000.2.v5.1	1310
Pavir.9NG406014.1.v5.1	477
Pavir.9NG406028.1.v5.1	884
Pavir.9NG406400.2.v5.1	1212
Pavir.9NG406414.1.v5.1	336
Pavir.9NG406600.1.v5.1	720
Pavir.9NG406700.1.v5.1	912
Pavir.9NG406714.1.v5.1	1071
Pavir.9NG406800.1.v5.1	1190
Pavir.9NG406814.1.v5.1	1584
Pavir.9NG407200.2.v5.1	495
Pavir.9NG407400.1.v5.1	999
Pavir.9NG407500.2.v5.1	1196
Pavir.9NG407600.2.v5.1	2149
Pavir.9NG407614.1.v5.1	336
Pavir.9NG407700.5.v5.1	1058
Pavir.9NG407800.3.v5.1	2857
Pavir.9NG407814.1.v5.1	282
Pavir.9NG408200.1.v5.1	1575
Pavir.9NG408214.1.v5.1	1877
Pavir.9NG408600.1.v5.1	534
Pavir.9NG408700.1.v5.1	730
Pavir.9NG408800.1.v5.1	681
Pavir.9NG408814.1.v5.1	663
Pavir.9NG409100.1.v5.1	904
Pavir.9NG409200.2.v5.1	1401
Pavir.9NG409300.1.v5.1	273
Pavir.9NG409400.1.v5.1	908
Pavir.9NG409414.1.v5.1	435
Pavir.9NG409500.2.v5.1	435
Pavir.9NG409514.1.v5.1	570
Pavir.9NG409528.1.v5.1	711
Pavir.9NG409900.2.v5.1	1155
Pavir.9NG410000.1.v5.1	669
Pavir.9NG410100.1.v5.1	662
Pavir.9NG410600.1.v5.1	773
Pavir.9NG410700.2.v5.1	1096
Pavir.9NG411000.5.v5.1	2072
Pavir.9NG411100.5.v5.1	1850
Pavir.9NG411200.2.v5.1	4586
Pavir.9NG411214.1.v5.1	669
Pavir.9NG411400.1.v5.1	765
Pavir.9NG411500.1.v5.1	597
Pavir.9NG411600.1.v5.1	1931
Pavir.9NG411700.11.v5.1	2204
Pavir.9NG411900.1.v5.1	2006
Pavir.9NG412100.1.v5.1	3234
Pavir.9NG412200.3.v5.1	1218
Pavir.9NG412300.2.v5.1	703
Pavir.9NG412500.12.v5.1	3551
Pavir.9NG412700.5.v5.1	1820
Pavir.9NG412800.1.v5.1	1646
Pavir.9NG413600.1.v5.1	681
Pavir.9NG413614.1.v5.1	276
Pavir.9NG413628.1.v5.1	380
Pavir.9NG413642.1.v5.1	896
Pavir.9NG413900.2.v5.1	2160
Pavir.9NG414000.2.v5.1	1645
Pavir.9NG414800.1.v5.1	679
Pavir.9NG414814.1.v5.1	748
Pavir.9NG416700.1.v5.1	378
Pavir.9NG418000.2.v5.1	1334
Pavir.9NG418014.1.v5.1	396
Pavir.9NG418200.1.v5.1	1083
Pavir.9NG418600.2.v5.1	2436
Pavir.9NG418614.1.v5.1	1392
Pavir.9NG418628.1.v5.1	213
Pavir.9NG418642.3.v5.1	4785
Pavir.9NG418700.1.v5.1	1886
Pavir.9NG418800.1.v5.1	1508
Pavir.9NG418900.3.v5.1	1259
Pavir.9NG419000.1.v5.1	1741
Pavir.9NG419014.1.v5.1	678
Pavir.9NG419028.1.v5.1	555
Pavir.9NG419200.2.v5.1	3729
Pavir.9NG419500.1.v5.1	5494
Pavir.9NG419514.1.v5.1	444
Pavir.9NG419528.1.v5.1	1658
Pavir.9NG419800.2.v5.1	2195
Pavir.9NG419814.1.v5.1	394
Pavir.9NG419828.1.v5.1	564
Pavir.9NG419842.1.v5.1	300
Pavir.9NG419856.1.v5.1	1167
Pavir.9NG419870.1.v5.1	1023
Pavir.9NG419884.1.v5.1	1043
Pavir.9NG420000.1.v5.1	1387
Pavir.9NG420014.1.v5.1	1605
Pavir.9NG420028.1.v5.1	1020
Pavir.9NG420100.2.v5.1	1044
Pavir.9NG420114.1.v5.1	654
Pavir.9NG420300.3.v5.1	1028
Pavir.9NG420400.1.v5.1	690
Pavir.9NG420414.1.v5.1	1257
Pavir.9NG420428.1.v5.1	348
Pavir.9NG420500.1.v5.1	611
Pavir.9NG420600.2.v5.1	1319
Pavir.9NG420800.1.v5.1	637
Pavir.9NG421000.3.v5.1	1032
Pavir.9NG421100.3.v5.1	1664
Pavir.9NG421300.1.v5.1	1115
Pavir.9NG421600.2.v5.1	1262
Pavir.9NG421700.1.v5.1	4104
Pavir.9NG421800.2.v5.1	898
Pavir.9NG422000.1.v5.1	1144
Pavir.9NG422014.1.v5.1	2386
Pavir.9NG422028.1.v5.1	1612
Pavir.9NG422042.1.v5.1	588
Pavir.9NG422056.1.v5.1	666
Pavir.9NG422070.1.v5.1	443
Pavir.9NG422500.2.v5.1	1881
Pavir.9NG422514.1.v5.1	234
Pavir.9NG423200.1.v5.1	1010
Pavir.9NG423300.1.v5.1	360
Pavir.9NG423832.1.v5.1	375
Pavir.9NG423900.1.v5.1	1793
Pavir.9NG424200.1.v5.1	534
Pavir.9NG424214.1.v5.1	893
Pavir.9NG424228.1.v5.1	396
Pavir.9NG424242.1.v5.1	1055
Pavir.9NG424300.8.v5.1	4218
Pavir.9NG424314.1.v5.1	732
Pavir.9NG424400.1.v5.1	1350
Pavir.9NG425100.1.v5.1	363
Pavir.9NG425300.1.v5.1	1689
Pavir.9NG425314.1.v5.1	626
Pavir.9NG425400.3.v5.1	2408
Pavir.9NG425414.3.v5.1	1769
Pavir.9NG425428.1.v5.1	1032
Pavir.9NG425442.1.v5.1	1331
Pavir.9NG425456.1.v5.1	1350
Pavir.9NG425470.1.v5.1	2146
Pavir.9NG425484.1.v5.1	1987
Pavir.9NG425600.1.v5.1	785
Pavir.9NG425800.1.v5.1	2463
Pavir.9NG425814.2.v5.1	1747
Pavir.9NG425828.2.v5.1	2335
Pavir.9NG425842.1.v5.1	498
Pavir.9NG425856.1.v5.1	561
Pavir.9NG426000.2.v5.1	2445
Pavir.9NG426014.1.v5.1	321
Pavir.9NG426100.1.v5.1	408
Pavir.9NG426114.1.v5.1	3655
Pavir.9NG426128.1.v5.1	372
Pavir.9NG426200.2.v5.1	216
Pavir.9NG428300.1.v5.1	1782
Pavir.9NG428400.4.v5.1	1951
Pavir.9NG428900.3.v5.1	3550
Pavir.9NG428914.1.v5.1	411
Pavir.9NG428928.1.v5.1	1380
Pavir.9NG428942.1.v5.1	444
Pavir.9NG429900.2.v5.1	1765
Pavir.9NG430000.2.v5.1	1215
Pavir.9NG430014.1.v5.1	353
Pavir.9NG430200.1.v5.1	1064
Pavir.9NG430214.1.v5.1	345
Pavir.9NG430228.1.v5.1	600
Pavir.9NG430242.2.v5.1	633
Pavir.9NG430500.2.v5.1	2262
Pavir.9NG430514.1.v5.1	228
Pavir.9NG430600.1.v5.1	732
Pavir.9NG430614.1.v5.1	1351
Pavir.9NG430900.1.v5.1	378
Pavir.9NG430914.3.v5.1	1232
Pavir.9NG430928.1.v5.1	4129
Pavir.9NG430942.1.v5.1	1419
Pavir.9NG430956.1.v5.1	4014
Pavir.9NG430970.1.v5.1	1838
Pavir.9NG430984.5.v5.1	1758
Pavir.9NG431000.2.v5.1	3628
Pavir.9NG431014.1.v5.1	819
Pavir.9NG431100.1.v5.1	1043
Pavir.9NG431200.1.v5.1	5013
Pavir.9NG431400.1.v5.1	1417
Pavir.9NG431900.2.v5.1	1252
Pavir.9NG431914.1.v5.1	1348
Pavir.9NG431928.1.v5.1	411
Pavir.9NG431942.1.v5.1	519
Pavir.9NG431956.6.v5.1	3788
Pavir.9NG438100.2.v5.1	1857
Pavir.9NG438114.1.v5.1	2497
Pavir.9NG438128.1.v5.1	1101
Pavir.9NG438300.1.v5.1	315
Pavir.9NG438314.1.v5.1	681
Pavir.9NG442400.1.v5.1	1278
Pavir.9NG450800.1.v5.1	1875
Pavir.9NG450873.1.v5.1	1606
Pavir.9NG450946.13.v5.1	4520
Pavir.9NG451400.2.v5.1	5304
Pavir.9NG451473.1.v5.1	1786
Pavir.9NG451546.1.v5.1	336
Pavir.9NG451619.1.v5.1	1130
Pavir.9NG451692.1.v5.1	1181
Pavir.9NG452000.2.v5.1	1131
Pavir.9NG452300.1.v5.1	2732
Pavir.9NG452600.2.v5.1	1824
Pavir.9NG452700.24.v5.1	3903
Pavir.9NG452714.1.v5.1	898
Pavir.9NG452900.9.v5.1	2881
Pavir.9NG453100.1.v5.1	1536
Pavir.9NG453114.1.v5.1	396
Pavir.9NG453200.2.v5.1	1983
Pavir.9NG453300.1.v5.1	852
Pavir.9NG453600.5.v5.1	1613
Pavir.9NG453700.1.v5.1	2094
Pavir.9NG453800.1.v5.1	387
Pavir.9NG453900.1.v5.1	1568
Pavir.9NG454100.1.v5.1	1610
Pavir.9NG454200.1.v5.1	1440
Pavir.9NG454214.1.v5.1	1119
Pavir.9NG454300.3.v5.1	1291
Pavir.9NG454314.1.v5.1	402
Pavir.9NG454400.1.v5.1	984
Pavir.9NG454500.1.v5.1	405
Pavir.9NG454600.1.v5.1	1090
Pavir.9NG454700.1.v5.1	1821
Pavir.9NG454800.1.v5.1	486
Pavir.9NG454900.15.v5.1	5608
Pavir.9NG455000.4.v5.1	3805
Pavir.9NG455300.1.v5.1	2222
Pavir.9NG455400.3.v5.1	1484
Pavir.9NG455500.1.v5.1	942
Pavir.9NG455700.3.v5.1	5194
Pavir.9NG455800.2.v5.1	1915
Pavir.9NG455814.1.v5.1	513
Pavir.9NG455828.1.v5.1	1010
Pavir.9NG455842.1.v5.1	379
Pavir.9NG455856.1.v5.1	411
Pavir.9NG456000.1.v5.1	2939
Pavir.9NG456014.1.v5.1	1236
Pavir.9NG456028.1.v5.1	2221
Pavir.9NG456042.1.v5.1	678
Pavir.9NG456056.1.v5.1	1229
Pavir.9NG456070.1.v5.1	2110
Pavir.9NG456084.1.v5.1	1506
Pavir.9NG456098.1.v5.1	3508
Pavir.9NG456100.1.v5.1	2024
Pavir.9NG456200.3.v5.1	2754
Pavir.9NG456300.4.v5.1	2544
Pavir.9NG456400.1.v5.1	853
Pavir.9NG456500.1.v5.1	845
Pavir.9NG456700.1.v5.1	832
Pavir.9NG456800.1.v5.1	913
Pavir.9NG457100.1.v5.1	670
Pavir.9NG457200.3.v5.1	1431
Pavir.9NG457214.1.v5.1	240
Pavir.9NG457400.1.v5.1	1325
Pavir.9NG457414.1.v5.1	1365
Pavir.9NG457428.2.v5.1	742
Pavir.9NG457442.1.v5.1	1848
Pavir.9NG458100.4.v5.1	2023
Pavir.9NG458114.1.v5.1	816
Pavir.9NG458600.1.v5.1	1163
Pavir.9NG458614.1.v5.1	1455
Pavir.9NG458700.2.v5.1	595
Pavir.9NG458714.1.v5.1	1984
Pavir.9NG459000.1.v5.1	1348
Pavir.9NG459100.1.v5.1	1356
Pavir.9NG459300.3.v5.1	1758
Pavir.9NG459500.2.v5.1	2034
Pavir.9NG459514.1.v5.1	444
Pavir.9NG459600.4.v5.1	1068
Pavir.9NG459614.1.v5.1	1589
Pavir.9NG459800.1.v5.1	1175
Pavir.9NG459900.2.v5.1	1407
Pavir.9NG460000.1.v5.1	1540
Pavir.9NG460100.2.v5.1	1329
Pavir.9NG460200.1.v5.1	466
Pavir.9NG460300.1.v5.1	1736
Pavir.9NG460400.1.v5.1	900
Pavir.9NG460600.1.v5.1	652
Pavir.9NG460614.1.v5.1	586
Pavir.9NG460628.1.v5.1	1054
Pavir.9NG460800.1.v5.1	879
Pavir.9NG460900.2.v5.1	1152
Pavir.9NG461000.3.v5.1	1743
Pavir.9NG461014.1.v5.1	588
Pavir.9NG461028.1.v5.1	690
Pavir.9NG461600.2.v5.1	1572
Pavir.9NG461800.1.v5.1	724
Pavir.9NG462100.1.v5.1	725
Pavir.9NG462500.1.v5.1	1792
Pavir.9NG463000.1.v5.1	2484
Pavir.9NG463100.1.v5.1	2346
Pavir.9NG463200.2.v5.1	898
Pavir.9NG463500.1.v5.1	3162
Pavir.9NG463600.1.v5.1	3167
Pavir.9NG463677.3.v5.1	1516
Pavir.9NG463900.1.v5.1	2377
Pavir.9NG464000.5.v5.1	725
Pavir.9NG464200.3.v5.1	3578
Pavir.9NG464300.2.v5.1	1947
Pavir.9NG464400.1.v5.1	1531
Pavir.9NG464500.3.v5.1	1746
Pavir.9NG464600.2.v5.1	2112
Pavir.9NG464700.1.v5.1	1517
Pavir.9NG464900.4.v5.1	3943
Pavir.9NG465000.1.v5.1	864
Pavir.9NG465100.1.v5.1	318
Pavir.9NG465200.1.v5.1	1672
Pavir.9NG465300.2.v5.1	912
Pavir.9NG465400.1.v5.1	1836
Pavir.9NG465414.1.v5.1	843
Pavir.9NG465500.1.v5.1	1670
Pavir.9NG465600.1.v5.1	441
Pavir.9NG465700.2.v5.1	570
Pavir.9NG465800.1.v5.1	1578
Pavir.9NG465900.3.v5.1	1437
Pavir.9NG466000.1.v5.1	1169
Pavir.9NG466100.1.v5.1	1859
Pavir.9NG466300.1.v5.1	2491
Pavir.9NG466314.1.v5.1	321
Pavir.9NG466700.1.v5.1	2905
Pavir.9NG466714.1.v5.1	1103
Pavir.9NG466800.1.v5.1	1031
Pavir.9NG466900.1.v5.1	1010
Pavir.9NG466914.1.v5.1	1812
Pavir.9NG467200.4.v5.1	2174
Pavir.9NG467300.1.v5.1	1784
Pavir.9NG467314.1.v5.1	1596
Pavir.9NG467328.1.v5.1	336
Pavir.9NG467342.1.v5.1	897
Pavir.9NG467600.1.v5.1	1530
Pavir.9NG467614.1.v5.1	435
Pavir.9NG467628.1.v5.1	417
Pavir.9NG467642.1.v5.1	506
Pavir.9NG467656.1.v5.1	404
Pavir.9NG467800.1.v5.1	1518
Pavir.9NG467900.1.v5.1	2804
Pavir.9NG468000.1.v5.1	3294
Pavir.9NG468100.4.v5.1	3062
Pavir.9NG468200.1.v5.1	4794
Pavir.9NG468300.2.v5.1	2694
Pavir.9NG468400.2.v5.1	2451
Pavir.9NG468600.5.v5.1	2325
Pavir.9NG468800.2.v5.1	1614
Pavir.9NG468900.2.v5.1	1279
Pavir.9NG469000.2.v5.1	2621
Pavir.9NG469200.2.v5.1	2755
Pavir.9NG469300.2.v5.1	1396
Pavir.9NG469400.9.v5.1	3359
Pavir.9NG469500.1.v5.1	1626
Pavir.9NG469600.1.v5.1	1176
Pavir.9NG469700.1.v5.1	1966
Pavir.9NG469800.7.v5.1	2143
Pavir.9NG469814.1.v5.1	1906
Pavir.9NG469900.1.v5.1	1570
Pavir.9NG470000.1.v5.1	323
Pavir.9NG470100.14.v5.1	4602
Pavir.9NG470173.1.v5.1	1008
Pavir.9NG470200.1.v5.1	626
Pavir.9NG470700.4.v5.1	708
Pavir.9NG471000.1.v5.1	1520
Pavir.9NG471014.1.v5.1	594
Pavir.9NG471200.1.v5.1	1807
Pavir.9NG471214.1.v5.1	1791
Pavir.9NG471228.1.v5.1	318
Pavir.9NG471242.1.v5.1	871
Pavir.9NG471500.1.v5.1	504
Pavir.9NG471700.1.v5.1	2733
Pavir.9NG471714.1.v5.1	354
Pavir.9NG472000.1.v5.1	6844
Pavir.9NG472014.1.v5.1	1164
Pavir.9NG472300.1.v5.1	1441
Pavir.9NG472600.4.v5.1	1431
Pavir.9NG472614.1.v5.1	1656
Pavir.9NG472800.14.v5.1	1733
Pavir.9NG472814.1.v5.1	411
Pavir.9NG472828.1.v5.1	531
Pavir.9NG473000.1.v5.1	1086
Pavir.9NG473014.1.v5.1	927
Pavir.9NG473300.2.v5.1	5314
Pavir.9NG473314.1.v5.1	941
Pavir.9NG473500.1.v5.1	1602
Pavir.9NG473514.1.v5.1	1104
Pavir.9NG473600.1.v5.1	1262
Pavir.9NG473700.1.v5.1	1637
Pavir.9NG473800.1.v5.1	1838
Pavir.9NG473814.1.v5.1	1100
Pavir.9NG473828.1.v5.1	456
Pavir.9NG473900.1.v5.1	1309
Pavir.9NG474000.1.v5.1	2044
Pavir.9NG474300.1.v5.1	1406
Pavir.9NG474400.2.v5.1	354
Pavir.9NG474500.1.v5.1	7760
Pavir.9NG474514.1.v5.1	1017
Pavir.9NG474600.2.v5.1	2227
Pavir.9NG474700.2.v5.1	1882
Pavir.9NG475200.2.v5.1	1397
Pavir.9NG475214.1.v5.1	465
Pavir.9NG475400.2.v5.1	2888
Pavir.9NG475500.1.v5.1	1460
Pavir.9NG475514.1.v5.1	354
Pavir.9NG475528.1.v5.1	447
Pavir.9NG475542.1.v5.1	408
Pavir.9NG475800.1.v5.1	1171
Pavir.9NG475900.1.v5.1	1459
Pavir.9NG476000.1.v5.1	4738
Pavir.9NG476100.1.v5.1	1166
